ROOT,acl,acl:relcl,advcl,advmod,amod,appos,aux,aux:pass,case,cc,ccomp,compound,conj,cop,csubj,csubj:pass,det,discourse,expl,fixed,flat,flat:foreign,flat:name,iobj,mark,nmod,nsubj,nsubj:pass,nummod,nummod:entity,nummod:gov,obj,obl,orphan,parataxis,punct,xcomp,Author,Novel
0.05632636156554152,0.010768275005177056,0.008076206253882792,0.017394905777593703,0.07227169186166908,0.05466970387243736,0.001449575481466142,0.0018637399047421825,0.0012424932698281218,0.0745495961896873,0.05963967695174984,0.0051770552909505075,0.0,0.07579208945951543,0.004762890867674467,0.002692068751294264,0.0,0.018430316835783805,0.0006212466349140609,0.0,0.0041416442327604054,0.0,0.0,0.0018637399047421825,0.010147028370262995,0.02091530337544005,0.02774901635949472,0.08490370677158832,0.002277904328018223,0.0010354110581901014,0.0,0.002692068751294264,0.03727479809484365,0.08842410436943467,0.0004141644232760406,0.022986125491820254,0.21619382895009318,0.013253261544833299,Андреев,Ангелочек
0.057930607187112765,0.014250309789343246,0.008364312267657992,0.017967781908302356,0.07434944237918216,0.06133828996282528,0.0034076827757125155,0.0021685254027261464,0.0018587360594795538,0.08209417596034696,0.04275092936802974,0.004956629491945477,0.0,0.06629491945477076,0.006195786864931847,0.0040272614622057,0.0,0.030978934324659233,0.0015489467162329617,0.0,0.006505576208178439,0.0,0.0,0.0021685254027261464,0.01084262701363073,0.015179677819083023,0.03965303593556382,0.06071871127633209,0.0024783147459727386,0.0027881040892193307,0.0,0.0006195786864931846,0.03593556381660471,0.09200743494423792,0.0012391573729863693,0.016728624535315983,0.21902106567534077,0.013630731102850062,Андреев,Баргамот и Гараська
0.05520534861509074,0.008213944603629418,0.006303724928366762,0.021203438395415473,0.076981852913085,0.05978987583572111,0.0007640878701050621,0.0007640878701050621,0.00038204393505253105,0.056160458452722065,0.07889207258834766,0.0049665711556829036,0.0,0.10391595033428844,0.009360076408787011,0.0019102196752626551,0.0,0.022731614135625598,0.00019102196752626553,0.0,0.002292263610315186,0.0,0.0,0.0017191977077363897,0.007067812798471824,0.019484240687679084,0.02425978987583572,0.08156638013371538,0.00038204393505253105,0.0028653295128939827,0.0,0.005157593123209169,0.03361986628462273,0.07125119388729705,0.0009551098376313276,0.012607449856733524,0.22254059216809932,0.006494746895893027,Андреев,Бездна
0.044137931034482755,0.008551724137931035,0.005793103448275862,0.01710344827586207,0.08303448275862069,0.05186206896551724,0.004965517241379311,0.0024827586206896553,0.0016551724137931034,0.07531034482758621,0.06813793103448276,0.009931034482758621,0.0,0.07862068965517241,0.006896551724137931,0.003586206896551724,0.0,0.02482758620689655,0.00027586206896551725,0.0,0.010482758620689656,0.00027586206896551725,0.0,0.021241379310344827,0.009379310344827587,0.027310344827586208,0.031172413793103447,0.08358620689655172,0.003310344827586207,0.004965517241379311,0.0,0.009931034482758621,0.028689655172413793,0.0863448275862069,0.0,0.013517241379310345,0.17186206896551723,0.010758620689655173,Андреев,Большой шлем
0.05440210249671485,0.00683311432325887,0.00683311432325887,0.021813403416557162,0.06701708278580815,0.05676741130091984,0.0010512483574244415,0.0015768725361366622,0.0005256241787122207,0.0735873850197109,0.08015768725361366,0.005781865965834429,0.0,0.09908015768725362,0.009986859395532195,0.001314060446780552,0.0,0.017345597897503284,0.0007884362680683311,0.00026281208935611036,0.005781865965834429,0.0,0.0,0.0018396846254927727,0.009724047306176084,0.021550591327201052,0.02102496714848883,0.07621550591327202,0.002102496714848883,0.0023653088042049934,0.0,0.0028909329829172143,0.031274638633377136,0.09014454664914585,0.0018396846254927727,0.013140604467805518,0.20578186596583442,0.009198423127463863,Андреев,В подвале
0.0679972151311209,0.010907403109770248,0.0058018101647714084,0.02459967509863077,0.07379902529589231,0.050591784636806685,0.0051055929449988395,0.0023207240659085635,0.0018565792527268509,0.07426317010907403,0.046646553724762126,0.004409375725226271,0.00023207240659085636,0.06637270828498491,0.006498027384543977,0.0018565792527268509,0.00023207240659085636,0.02227895103272221,0.001392434439545138,0.0,0.006498027384543977,0.0,0.00023207240659085636,0.0016245068461359943,0.009050823857043398,0.01717335808772337,0.02854490601067533,0.08424228359248086,0.002088651659317707,0.000696217219772569,0.0,0.0034810860988628454,0.03434671617544674,0.09004409375725227,0.000696217219772569,0.015548851241587376,0.22835924808540264,0.010211185889997679,Андреев,В Сабурове
0.05305191100969766,0.010458262027001331,0.008176459402928313,0.0195854725232934,0.08366609621601065,0.04430500095075109,0.0024719528427457694,0.0022818026240730175,0.0013310515307092604,0.07320783418900932,0.07035558090891804,0.005704506560182544,0.00019015021867275147,0.07948279140521011,0.006274957216200799,0.0017113519680547634,0.0,0.02947328389427648,0.0,0.0,0.00646510743487355,0.0,0.00038030043734550294,0.008176459402928313,0.008556759840273816,0.023578627115421184,0.023958927552766685,0.08005324206122837,0.0022818026240730175,0.0015212017493820118,0.0,0.0053242061228370415,0.031564936299676744,0.09241300627495722,0.0,0.015021867275147366,0.20212968244913482,0.0068454078722190535,Андреев,В темную даль
0.055438448566610454,0.005902192242833052,0.00990725126475548,0.016441821247892074,0.07251264755480608,0.05080101180438448,0.0035834738617200675,0.0016863406408094434,0.0006323777403035413,0.0733558178752108,0.05227655986509275,0.006956155143338955,0.00021079258010118043,0.07462057335581787,0.006745362563237774,0.0016863406408094434,0.00021079258010118043,0.031618887015177066,0.00021079258010118043,0.0,0.00505902192242833,0.0,0.0,0.005902192242833052,0.00948566610455312,0.023608768971332208,0.024662731871838112,0.08305227655986509,0.0008431703204047217,0.0010539629005059021,0.0,0.002951096121416526,0.041104553119730186,0.0851602023608769,0.00042158516020236085,0.022765598650927487,0.21521922428330523,0.01391231028667791,Андреев,Валя
0.05010351966873706,0.008695652173913044,0.006211180124223602,0.020703933747412008,0.06418219461697723,0.054244306418219465,0.002070393374741201,0.002484472049689441,0.0008281573498964803,0.06376811594202898,0.07122153209109731,0.006625258799171843,0.0008281573498964803,0.09316770186335403,0.005797101449275362,0.004140786749482402,0.00041407867494824016,0.021532091097308487,0.0,0.0,0.0037267080745341614,0.0,0.0,0.006625258799171843,0.008281573498964804,0.02525879917184265,0.02981366459627329,0.08819875776397515,0.0012422360248447205,0.00041407867494824016,0.0,0.0016563146997929607,0.04389233954451346,0.084472049689441,0.0,0.015734989648033125,0.20248447204968945,0.011180124223602485,Андреев,Друг
0.04903495044340115,0.009041905755520779,0.006259780907668232,0.013041210224308816,0.07250912884715702,0.0505998956703182,0.003999304468788037,0.0020865936358894104,0.0006955312119631368,0.07407407407407407,0.07650843331594505,0.0050426012867327424,0.0001738828029907842,0.1011997913406364,0.00782472613458529,0.0010432968179447052,0.0,0.023300295600765086,0.0006955312119631368,0.0,0.003999304468788037,0.0,0.0001738828029907842,0.003999304468788037,0.009563554164493131,0.020692053555903322,0.02260476438880195,0.07233524604416623,0.0013910624239262736,0.004868718483741958,0.0,0.005738132498695879,0.029386193705442532,0.09267953399408799,0.0001738828029907842,0.01564945226917058,0.20831159798295948,0.011302382194400974,Андреев,Иностранец
0.04926108374384237,0.00909435392194013,0.0049261083743842365,0.013641530882910194,0.08184918529746116,0.06176582038651004,0.0015157256536566881,0.00037893141341417203,0.0007578628268283441,0.07768093974990527,0.07578628268283441,0.0034103827207275484,0.00037893141341417203,0.0989010989010989,0.007957559681697613,0.0018946570670708603,0.0,0.02235695339143615,0.00037893141341417203,0.0,0.0037893141341417205,0.0,0.0,0.0,0.00909435392194013,0.015157256536566882,0.027283061765820387,0.06631299734748011,0.0030314513073133762,0.0037893141341417205,0.0,0.0015157256536566881,0.034482758620689655,0.09662751042061386,0.00037893141341417203,0.02046229632436529,0.19325502084122773,0.012883668056081848,Андреев,Кусака
0.06597549481621112,0.00942507068803016,0.008482563619227144,0.010367577756833177,0.07445805843543826,0.07382972038956959,0.0015708451146716933,0.0031416902293433867,0.0006283380458686773,0.07351555136663525,0.05497957901350927,0.004084197298146403,0.00031416902293433867,0.07320138234370091,0.0053408733898837575,0.0025133521834747093,0.0,0.025761859880615773,0.0015708451146716933,0.0,0.00471253534401508,0.00031416902293433867,0.0,0.0025133521834747093,0.006597549481621112,0.014451775054979578,0.032359409362236885,0.07351555136663525,0.0025133521834747093,0.007540056550424128,0.0,0.0025133521834747093,0.024505183788878417,0.08105560791705937,0.000942507068803016,0.020735155513666354,0.2315425699026076,0.005026704366949419,Андреев,Мельком
0.06165198762199477,0.011663889550107118,0.008331349678647942,0.01880504641751964,0.07331587717210188,0.04498928826469888,0.004522732682694597,0.0026184241847179244,0.0033325398714591763,0.07022137586288979,0.04951202094739348,0.00952154248988336,0.00023803856224708403,0.06046179481075934,0.007379195429659605,0.0026184241847179244,0.00023803856224708403,0.026184241847179244,0.00047607712449416806,0.0,0.006189002618424185,0.0,0.0007141156867412521,0.0035705784337062606,0.01118781242561295,0.02594620328493216,0.033563437276838845,0.09140680790288026,0.0030945013092120925,0.0016662699357295882,0.0,0.0030945013092120925,0.0402285170197572,0.08688407522018567,0.00023803856224708403,0.013806236610330874,0.20614139490597477,0.016186622232801713,Андреев,Молодежь
0.056097143834445015,0.009919616897554301,0.008380365999657944,0.012827090815802977,0.0762784333846417,0.05849153412006157,0.004275696938600992,0.0011971951428082776,0.0006841115101761587,0.07508123824183342,0.0737130152214811,0.008551393877201984,0.0003420557550880794,0.09406533264922182,0.005643919958953309,0.0017102787754403968,0.0,0.017786899264580127,0.001026167265264238,0.0,0.004275696938600992,0.0,0.0001710278775440397,0.006841115101761587,0.00530186420386523,0.02189156832563708,0.027364460407046348,0.08346160424149136,0.0018813066529844364,0.0015392508978963571,0.0,0.004104669061056952,0.028732683427398667,0.08756627330254832,0.0001710278775440397,0.009919616897554301,0.20283906276723107,0.007867282367025824,Андреев,На реке
0.07866108786610879,0.0100418410041841,0.0100418410041841,0.007531380753138075,0.08284518828451883,0.06443514644351464,0.0016736401673640166,0.0008368200836820083,0.0,0.05439330543933055,0.0602510460251046,0.0041841004184100415,0.0008368200836820083,0.09539748953974896,0.009205020920502092,0.0016736401673640166,0.0,0.04351464435146443,0.0,0.0,0.0016736401673640166,0.0,0.0,0.0008368200836820083,0.005857740585774059,0.016736401673640166,0.022594142259414227,0.08284518828451883,0.0041841004184100415,0.0016736401673640166,0.0,0.002510460251046025,0.03096234309623431,0.06359832635983263,0.0,0.012552301255230125,0.21506276150627615,0.013389121338912133,Андреев,Прекрасна жизнь для воскресших
0.04792993630573249,0.017197452229299363,0.005254777070063694,0.01640127388535032,0.06735668789808917,0.06878980891719745,0.011305732484076432,0.0012738853503184713,0.0007961783439490446,0.0963375796178344,0.037101910828025476,0.003662420382165605,0.0001592356687898089,0.09187898089171974,0.0023885350318471337,0.0012738853503184713,0.0,0.017038216560509554,0.0007961783439490446,0.0,0.0027070063694267514,0.0,0.0,0.0030254777070063696,0.0070063694267515925,0.012738853503184714,0.05015923566878981,0.05445859872611465,0.0035031847133757963,0.0031847133757961785,0.0,0.003662420382165605,0.02786624203821656,0.09649681528662421,0.00047770700636942675,0.012579617834394905,0.22245222929936306,0.012738853503184714,Астафьев,Прокляты и убиты. Книга вторая
0.06708407871198568,0.008944543828264758,0.0031305903398926656,0.013864042933810376,0.08050089445438283,0.055232558139534885,0.00849731663685152,0.0031305903398926656,0.0006708407871198568,0.08228980322003578,0.042710196779964224,0.00424865831842576,0.0,0.07401610017889088,0.0031305903398926656,0.0024597495527728087,0.0,0.022808586762075134,0.0031305903398926656,0.0,0.005143112701252236,0.0,0.00022361359570661896,0.004472271914132379,0.008050089445438283,0.018783542039355994,0.04181574239713775,0.06350626118067978,0.0024597495527728087,0.0022361359570661895,0.0,0.0029069767441860465,0.026833631484794274,0.08228980322003578,0.0,0.02191413237924866,0.2336762075134168,0.009838998211091235,Астафьев,Прокляты и убиты. Книга вторая
0.05449591280653951,0.009809264305177113,0.004722979109900091,0.01907356948228883,0.07538601271571299,0.05576748410535876,0.007266121707538601,0.0014532243415077202,0.0009082652134423251,0.09500454132606721,0.03778383287920073,0.003996366939146231,0.00018165304268846503,0.0888283378746594,0.0012715712988192551,0.0019981834695731154,0.00018165304268846503,0.015077202543142598,0.0005449591280653951,0.0,0.004178019981834696,0.0,0.0,0.0012715712988192551,0.008356039963669392,0.016712079927338783,0.045231607629427795,0.06630336058128973,0.0034514078110808354,0.0014532243415077202,0.0,0.0036330608537693005,0.028701180744777476,0.09736603088101725,0.0,0.014895549500454132,0.22415985467756586,0.010535876475930971,Астафьев,Прокляты и убиты. Книга вторая
0.03892565200467108,0.011937199948099131,0.00687686518749189,0.018554560788893212,0.07460749967561957,0.06863889970157,0.008174386920980926,0.0016867782535357468,0.0009082652134423251,0.09264305177111716,0.04281821720513818,0.0035033086804203972,0.00038925652004671076,0.09510834306474633,0.004411573893862722,0.002595043466978072,0.0001297521733489036,0.02127935642922019,0.0011677695601401323,0.0,0.006228104320747372,0.0,0.0,0.0014272739068379395,0.007785130400934216,0.015310756455170623,0.05267938237965486,0.06033476060724017,0.0024652912936291684,0.0014272739068379395,0.0001297521733489036,0.002984299987024783,0.0324380433372259,0.09290255611781498,0.00038925652004671076,0.01336447385493707,0.2052679382379655,0.010509926041261192,Астафьев,Прокляты и убиты. Книга вторая
0.05885803676183027,0.008212749315604223,0.006257332811888932,0.01583887368009386,0.07763003519749706,0.04067266327727806,0.00879937426671881,0.0021509581540868207,0.0005866249511145874,0.0819319515056707,0.04282362143136488,0.004106374657802112,0.00019554165037152912,0.08897145091904576,0.002933124755572937,0.003128666405944466,0.00019554165037152912,0.021314039890496676,0.001564333202972233,0.0,0.003910833007430583,0.0,0.0005866249511145874,0.0025420414548298787,0.009972624168947985,0.014274540477121627,0.043996871333594055,0.06491982792334768,0.001564333202972233,0.0019554165037152915,0.0,0.00664841611263199,0.033437622213531484,0.09268674227610481,0.0007821666014861165,0.016034415330465387,0.22761048103245993,0.012905748924520923,Астафьев,Прокляты и убиты. Книга вторая
0.04807692307692308,0.014102564102564103,0.007051282051282051,0.022275641025641026,0.07275641025641026,0.05576923076923077,0.004006410256410256,0.0022435897435897434,0.0008012820512820513,0.0876602564102564,0.03621794871794872,0.003685897435897436,0.0003205128205128205,0.0967948717948718,0.0020833333333333333,0.0027243589743589742,0.0,0.016346153846153847,0.0011217948717948717,0.0003205128205128205,0.0038461538461538464,0.0,0.00016025641025641026,0.0016025641025641025,0.0054487179487179484,0.014423076923076924,0.03990384615384615,0.06217948717948718,0.003044871794871795,0.001282051282051282,0.0,0.0009615384615384616,0.03141025641025641,0.09439102564102564,0.0008012820512820513,0.016826923076923076,0.23814102564102563,0.011217948717948718,Астафьев,Прокляты и убиты. Книга вторая
0.05450581395348837,0.011991279069767442,0.006722383720930232,0.0188953488372093,0.06795058139534883,0.05214389534883721,0.005995639534883721,0.001998546511627907,0.0005450581395348837,0.08502906976744186,0.038699127906976744,0.0041787790697674415,0.0003633720930232558,0.09265988372093023,0.001998546511627907,0.001998546511627907,0.0,0.016170058139534885,0.0001816860465116279,0.0001816860465116279,0.003815406976744186,0.0,0.0001816860465116279,0.001816860465116279,0.005632267441860465,0.013444767441860465,0.042877906976744186,0.06322674418604651,0.0029069767441860465,0.0010901162790697674,0.0,0.005995639534883721,0.03343023255813953,0.09538517441860465,0.0007267441860465116,0.014898255813953489,0.24055232558139536,0.011809593023255814,Астафьев,Прокляты и убиты. Книга вторая
0.05152868430092752,0.01082102370319478,0.005496392992098935,0.014599793885262797,0.07557540364136035,0.050326348333905875,0.0056681552731020265,0.0020611473720371005,0.0010305736860185502,0.09051872208862934,0.03899003778770182,0.0046375815870834764,0.00034352456200618345,0.09257986946066643,0.0024046719340432843,0.003091721058055651,0.0,0.018035039505324632,0.0012023359670216421,0.0,0.005152868430092752,0.0,0.0,0.0013740982480247338,0.008759876331157677,0.015286843009275164,0.04328409481277912,0.0601167983510821,0.002232909653040192,0.0020611473720371005,0.0,0.00601167983510821,0.031260735142562696,0.09893507385778083,0.00034352456200618345,0.017347990381312264,0.22706973548608725,0.011851597389213328,Астафьев,Прокляты и убиты. Книга вторая
0.07119126720455624,0.008780256288561937,0.006881822496440437,0.016611295681063124,0.0854295206454675,0.036070242050308496,0.007831039392501186,0.0023730422401518746,0.00047460844803037496,0.08495491219743712,0.03369719981015662,0.004508780256288562,0.00023730422401518748,0.07261509254864737,0.0033222591362126247,0.0023730422401518746,0.00023730422401518748,0.01684859990507831,0.0016611295681063123,0.0,0.006169909824394874,0.0,0.0007119126720455624,0.0016611295681063123,0.007831039392501186,0.016611295681063124,0.043663977218794496,0.0738016136687233,0.0028476506881822496,0.0011865211200759373,0.0,0.003084954912197437,0.028476506881822496,0.08258186995728524,0.0009492168960607499,0.019933554817275746,0.24323682961556717,0.011153298528713811,Астафьев,Прокляты и убиты. Книга вторая
0.061532192339038304,0.011002444987775062,0.004278728606356968,0.014466177669111655,0.07396088019559902,0.03463732681336593,0.006723716381418093,0.002037489812550937,0.0012224938875305623,0.07742461287693561,0.044417277913610435,0.0018337408312958435,0.0,0.0941320293398533,0.003667481662591687,0.003056234718826406,0.0,0.016096169519152406,0.0014262428687856561,0.00020374898125509371,0.004278728606356968,0.0,0.00020374898125509371,0.0012224938875305623,0.007946210268948655,0.012836185819070905,0.03667481662591687,0.06519967400162999,0.0026487367563162185,0.0014262428687856561,0.0,0.004686226568867156,0.03219233903830481,0.0878158109209454,0.0006112469437652812,0.027098614506927465,0.25244498777506114,0.010594947025264874,Астафьев,Прокляты и убиты. Книга вторая
0.04448398576512456,0.009193357058125741,0.006969157769869514,0.015272835112692763,0.07562277580071175,0.050711743772241996,0.004744958481613286,0.002372479240806643,0.00044483985765124553,0.0898576512455516,0.043001186239620404,0.0054863582443653615,0.0,0.09712336892052195,0.003262158956109134,0.0054863582443653615,0.0,0.022538552787663108,0.002224199288256228,0.0,0.004448398576512456,0.0,0.0,0.002372479240806643,0.00741399762752076,0.016459074733096084,0.04314946619217082,0.059905100830367736,0.0020759193357058124,0.0025207591933570582,0.0,0.00370699881376038,0.03128706998813761,0.09074733096085409,0.0002965599051008304,0.017793594306049824,0.22464412811387902,0.014383155397390273,Астафьев,Прокляты и убиты. Книга вторая
0.053807651054701464,0.011262066499821238,0.0041115480872363245,0.01734000715051841,0.07615302109402931,0.048444762245262785,0.008580622095101895,0.0021451555237754737,0.0010725777618877368,0.08830890239542367,0.03932785126921702,0.0041115480872363245,0.0,0.08509116910976046,0.0032177332856632105,0.0014301036825169824,0.0,0.020021451555237754,0.0032177332856632105,0.0,0.003754022166607079,0.0,0.0,0.005362888809438684,0.010547014658562746,0.01662495530925992,0.0430818734358241,0.06310332499106185,0.0025026814444047193,0.001787629603146228,0.0,0.003932785126921702,0.03217733285663211,0.0917053986414015,0.0003575259206292456,0.01734000715051841,0.2288165892027172,0.011262066499821238,Астафьев,Прокляты и убиты. Книга вторая
0.035248501938667604,0.013864410762542592,0.004464810245564563,0.018916696040418284,0.07989660439431324,0.061567383386206084,0.007049700387733521,0.0017624250969333803,0.0009399600516978028,0.08635882974973563,0.0426506873457878,0.003642345200328986,0.00035248501938667606,0.1065679708612384,0.0035248501938667607,0.0035248501938667607,0.0,0.022911526260133944,0.001292445071084479,0.00011749500646222535,0.006109740336035718,0.00011749500646222535,0.0004699800258489014,0.004112325226177887,0.008812125484666901,0.016801785924098225,0.04171072729409,0.05193279285630361,0.0024673951357067326,0.0011749500646222536,0.0,0.0034073551874045354,0.03560098695805428,0.09235107507930913,0.0004699800258489014,0.013864410762542592,0.2131359417224768,0.012806955704382565,Астафьев,Прокляты и убиты. Книга вторая
0.05506607929515418,0.011563876651982379,0.004955947136563877,0.01670337738619677,0.0816813509544787,0.049375917767988255,0.009177679882525698,0.0025697503671071953,0.0012848751835535977,0.08314977973568281,0.034691629955947136,0.004955947136563877,0.0,0.08314977973568281,0.0014684287812041115,0.004221732745961821,0.00018355359765051394,0.017437591776798825,0.0025697503671071953,0.0,0.004955947136563877,0.0,0.0,0.0025697503671071953,0.013766519823788546,0.0157856093979442,0.036894273127753306,0.06424375917767988,0.004405286343612335,0.0009177679882525697,0.0,0.0027533039647577094,0.03303964757709251,0.09434654919236417,0.0007342143906020558,0.014317180616740088,0.23256240822320118,0.014500734214390602,Астафьев,Прокляты и убиты. Книга вторая
0.0507013689369613,0.013858374176102755,0.006591177961804969,0.02230860233226297,0.07284096670610106,0.042420145343924284,0.0070981916511745815,0.0023660638837248605,0.0003380091262464086,0.09210748690214636,0.03194186243028562,0.0038871049518336997,0.0001690045631232043,0.09058644583403752,0.002028054757478452,0.0033800912624640865,0.0001690045631232043,0.01673145174919723,0.000507013689369613,0.000507013689369613,0.004563123204326517,0.0,0.0,0.0003380091262464086,0.007774209903667399,0.014196383302349163,0.03667399019773534,0.06472874767618726,0.0033800912624640865,0.0008450228156160216,0.0,0.002028054757478452,0.03244887611965523,0.10021970593206017,0.0008450228156160216,0.013858374176102755,0.24319756633429102,0.014365387865472368,Астафьев,Прокляты и убиты. Книга вторая
0.056085249579360626,0.013086558235184146,0.0042998691344176485,0.022621050663675455,0.0719760702935128,0.04842026547018134,0.007851934941110488,0.0016825574873808188,0.0005608524957936063,0.09441017012525706,0.036081510562722005,0.004860721630211255,0.0001869508319312021,0.08506262852869695,0.0033651149747616375,0.0016825574873808188,0.0001869508319312021,0.016638624041876986,0.002243409983174425,0.0,0.0042998691344176485,0.0,0.0007478033277248083,0.0014956066554496167,0.0061693774537296695,0.01701252570573939,0.04206393718452047,0.06561974200785194,0.002243409983174425,0.002243409983174425,0.0,0.0028042624789680315,0.031594690596373154,0.09702748177229388,0.0005608524957936063,0.011964853243596934,0.22957562161151618,0.013273509067115349,Астафьев,Прокляты и убиты. Книга вторая
0.06434373663958957,0.00790936297563061,0.005771697306541257,0.014963659683625482,0.07567336468576315,0.05087644292432664,0.011970927746900385,0.00042753313381787086,0.00042753313381787086,0.08016246259085079,0.0367678495083369,0.002992731936725096,0.0006412997007268063,0.08358272766139375,0.0021376656690893546,0.003847798204360838,0.00021376656690893543,0.01966652415562206,0.0012825994014536127,0.0,0.004489097905087645,0.0,0.0,0.0008550662676357417,0.01175716117999145,0.013894826849080803,0.03911928174433518,0.06861906797776827,0.0027789653698161608,0.0006412997007268063,0.0,0.0036340316374519027,0.03698161607524583,0.0844377939290295,0.0006412997007268063,0.020735356990166737,0.2364258230012826,0.011329628046173578,Астафьев,Прокляты и убиты. Книга вторая
0.06419858763107211,0.015407661031457309,0.007917825807832228,0.020543548041943076,0.06783650759683287,0.04130109137598973,0.015193665739353735,0.0006419858763107211,0.0006419858763107211,0.07960624866252942,0.028247378557671732,0.0025679435052428845,0.0,0.0676225123047293,0.0017119623368285898,0.0017119623368285898,0.00021399529210357372,0.012411726942007276,0.0008559811684142949,0.0,0.003851915257864327,0.0,0.0025679435052428845,0.0025679435052428845,0.006419858763107212,0.013053712818317997,0.04408303017333619,0.0748983522362508,0.008131821099935802,0.0006419858763107211,0.0,0.0019259576289321636,0.03894714316285042,0.08816606034667238,0.0008559811684142949,0.020115557457735928,0.2546543976032527,0.010485769313075112,Астафьев,Прокляты и убиты. Книга вторая
0.058504455637349864,0.012204571871367687,0.006974041069352964,0.019178612940720652,0.07109647423479272,0.04746222394420767,0.012785741960480435,0.001743510267338241,0.0009686168151879117,0.08078264238667184,0.034482758620689655,0.0025184037194885705,0.0,0.08581944982564897,0.0021309569934134056,0.0019372336303758234,0.0,0.01666020922123208,0.001162340178225494,0.0,0.0032932971716389,0.0,0.0013560635412630763,0.0019372336303758234,0.0077489345215032935,0.010654784967067028,0.04416892677256877,0.06160402944595118,0.005230530802014723,0.0003874467260751647,0.0,0.005230530802014723,0.03855094924447888,0.08620689655172414,0.0003874467260751647,0.018403719488570322,0.2468035645098799,0.01162340178225494,Астафьев,Прокляты и убиты. Книга вторая
